,x,y,z,TAC_Reading,time
466,0.015887631,-0.015119228,0.012771397,0.1066398,4660
467,0.01588331,-0.015133247,0.012755075,0.106625155,4670
468,0.015878987,-0.015146811,0.012738913,0.1066107,4680
469,0.015874663,-0.015159982,0.012722914,0.106596395,4690
470,0.01587055,-0.015172893,0.012706753,0.10658221,4700
471,0.015866227,-0.01518587,0.012690592,0.10656819,4710
472,0.01586201,-0.015199172,0.0126747545,0.10655443,4720
473,0.015857793,-0.01521179,0.0126590775,0.10654076,4730
474,0.01585347,-0.015224277,0.01264324,0.10652723,4740
475,0.015849357,-0.0152373845,0.0126277255,0.10651399,4750
476,0.01584514,-0.015249969,0.012612211,0.106500946,4760
477,0.015841028,-0.015261348,0.012596858,0.10648787,4770
478,0.01583681,-0.015274357,0.012581505,0.10647521,4780
479,0.015832804,-0.015285149,0.012566314,0.10646239,4790
480,0.015828691,-0.01529806,0.012551284,0.10645002,4800
481,0.015824685,-0.01530895,0.012536254,0.1064376,4810
482,0.015820572,-0.01532023,0.012521386,0.10642528,4820
483,0.015816355,-0.015333044,0.01250668,0.106413476,4830
484,0.015812559,-0.015342108,0.012491973,0.10640127,4840
485,0.015808448,-0.015354269,0.012477267,0.10638958,4850
486,0.015804442,-0.015365257,0.012463044,0.10637799,4860
487,0.015800435,-0.015376147,0.012448823,0.10636665,4870
488,0.015796639,-0.015385341,0.01243444,0.1063551,4880
489,0.015792737,-0.015395481,0.012420218,0.10634369,4890
490,0.01578873,-0.015406435,0.012406158,0.106332555,4900
491,0.015784934,-0.015415108,0.012391936,0.10632123,4910
492,0.015781138,-0.015425639,0.012378361,0.1063102,4920
493,0.015777448,-0.015434964,0.012364301,0.10629912,4930
494,0.015773442,-0.015444843,0.012350564,0.10628826,4940
495,0.015769646,-0.015455472,0.012337151,0.10627786,4950
496,0.015766062,-0.01546209,0.012323575,0.10626694,4960
497,0.01576237,-0.015471709,0.01231,0.106256366,4970
498,0.015758576,-0.015481294,0.012296748,0.106246024,4980
499,0.015754884,-0.01549039,0.012283658,0.10623595,4990
