,x,y,z,TAC_Reading,time
467,0.015997078,-0.0146794,0.013187058,0.1063522,4670
468,0.015993597,-0.014688985,0.013172836,0.106338926,4680
469,0.015990013,-0.01469844,0.0131591,0.10632585,4690
470,0.015986534,-0.01470744,0.013145201,0.10631286,4700
471,0.015982948,-0.014716666,0.013131141,0.10630005,4710
472,0.015979469,-0.014725958,0.013117243,0.10628737,4720
473,0.015975885,-0.014734957,0.0131033445,0.10627477,4730
474,0.015972089,-0.014744282,0.0130896075,0.10626235,4740
475,0.01596861,-0.01475328,0.013075547,0.10624996,4750
476,0.015964814,-0.014763323,0.01306181,0.106237926,4760
477,0.015961228,-0.0147721255,0.013047912,0.1062259,4770
478,0.015957538,-0.0147814825,0.013034013,0.10621401,4780
479,0.015953848,-0.014790482,0.013020115,0.10620217,4790
480,0.015950156,-0.014800197,0.01300654,0.1061906,4800
481,0.015946466,-0.014809196,0.012992641,0.10617906,4810
482,0.015942777,-0.014818195,0.012978904,0.10616762,4820
483,0.015939087,-0.014827161,0.012965329,0.10615622,4830
484,0.01593529,-0.014836355,0.012951592,0.10614494,4840
485,0.015931705,-0.014845517,0.012938017,0.10613382,4850
486,0.015927805,-0.014855037,0.01292428,0.10612291,4860
487,0.015924113,-0.0148635795,0.012910866,0.10611198,4870
488,0.015920423,-0.014872578,0.012897291,0.10610115,4880
489,0.015916627,-0.01488174,0.012883554,0.106090486,4890
490,0.015912937,-0.014890445,0.01287014,0.10607987,4900
491,0.01590914,-0.014898922,0.012856565,0.106069304,4910
492,0.01590524,-0.014908247,0.012843152,0.106058925,4920
493,0.015901655,-0.014916463,0.0128299,0.10604856,4930
494,0.015897965,-0.014925169,0.012816486,0.10603833,4940
495,0.015894065,-0.014933418,0.012803395,0.106028125,4950
496,0.015890373,-0.014942546,0.012789982,0.106018186,4960
497,0.01588679,-0.014950143,0.012776892,0.106008165,4970
498,0.015882993,-0.014958653,0.01276364,0.10599829,4980
499,0.015879303,-0.014966543,0.012750549,0.10598844,4990
